car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold,ID
8160,X1,2010,1.8,182,diesel,automatic,AWD,127461,7.0,157.0,26821,5,5,suv,black,4.0,no,full,Turkey,571
8540,i7,2015,0.0,405,electric,automatic,RWD,156684,0.0,0.0,115009,4,4,sedan,white,2.0,no,partial,Germany,1435
1384,X3,2008,2.6,242,diesel,automatic,RWD,300000,7.4,170.0,24592,5,5,suv,black,,no,full,Turkey,993
9675,X3,2015,2.8,215,diesel,automatic,AWD,109590,7.1,156.0,39437,5,5,suv,grey,2.0,yes,full,France,3930
9287,3 Series,2010,3.0,231,petrol,manual,AWD,176408,9.6,207.0,22873,4,5,sedan,silver,3.0,no,partial,Germany,3447
4515,X5,2014,3.7,365,diesel,automatic,AWD,138262,8.4,187.0,60600,5,5,suv,black,3.0,no,partial,Turkey,585
4634,5 Series,2023,4.3,341,diesel,,RWD,3061,10.0,217.0,74291,4,5,sedan,silver,0.0,no,full,USA,3658
2565,5 Series,2014,3.4,307,diesel,automatic,RWD,122090,8.4,183.0,40907,4,5,sedan,silver,1.0,no,full,Italy,2514
9130,X7,2022,3.6,269,diesel,automatic,AWD,18494,8.5,184.0,117205,5,5,suv,black,0.0,no,full,France,1349
7950,3 Series,2008,2.9,240,diesel,manual,RWD,117064,7.8,164.0,23647,4,5,sedan,grey,4.0,no,full,UK,1007
8774,i3,2017,0.0,195,electric,automatic,RWD,92508,0.0,0.0,40608,5,4,hatchback,white,2.0,no,full,Spain,674
7144,Z4,2011,2.9,237,petrol,automatic,RWD,184280,8.5,168.0,35335,2,2,convertible,black,4.0,no,partial,Italy,2412
5019,1 Series,2012,2.4,212,petrol,automatic,RWD,138785,9.4,213.0,13713,3,5,hatchback,red,2.0,no,full,Spain,2903
5157,X5,2007,4.2,347,petrol,automatic,AWD,300000,10.7,239.0,36307,5,5,suv,black,3.0,yes,partial,Spain,447
6909,X3,2016,3.0,264,hybrid,automatic,RWD,112309,5.7,120.0,46399,5,5,suv,red,4.0,no,full,Italy,3834
111,i3,2005,0.0,195,electric,automatic,RWD,186130,,0.0,20727,5,4,hatchback,blue,5.0,no,none,USA,3758
1351,1 Series,2011,3.0,293,petrol,automatic,RWD,215550,8.8,193.0,12539,5,5,hatchback,black,3.0,no,partial,Italy,3703
2255,X1,2018,1.7,141,diesel,automatic,FWD,98016,6.1,141.0,24770,5,5,suv,white,3.0,yes,none,Netherlands,359
7534,i3,2014,0.0,189,electric,automatic,RWD,161253,0.0,0.0,32443,5,4,hatchback,silver,1.0,no,partial,Netherlands,2064
6283,1 Series,2007,1.6,127,diesel,manual,FWD,167911,5.3,130.0,6387,5,4,hatchback,white,3.0,yes,partial,USA,4449
5107,5 Series,2024,2.2,193,hybrid,automatic,RWD,6453,5.1,121.0,60040,4,5,sedan,silver,0.0,no,partial,Netherlands,3810
6683,X3,2018,2.1,217,hybrid,automatic,AWD,89760,4.7,109.0,45039,5,5,suv,black,4.0,yes,full,Italy,1690
7136,1 Series,2014,2.3,240,hybrid,manual,FWD,231056,5.3,124.0,13403,3,5,hatchback,blue,2.0,no,,Spain,4326
1781,1 Series,2022,2.4,252,petrol,automatic,RWD,29141,8.5,179.0,31632,5,4,hatchback,black,,no,full,USA,1548
4563,Z4,2009,2.3,158,petrol,automatic,RWD,200398,,174.0,27082,2,2,convertible,white,5.0,no,partial,Spain,1247
7847,X3,2020,2.9,187,diesel,,RWD,71489,8.0,182.0,55761,5,5,suv,,0.0,no,full,Germany,1985
7969,1 Series,2009,2.4,197,diesel,automatic,RWD,186973,6.1,131.0,6486,3,5,hatchback,red,3.0,yes,partial,France,294
6030,Z4,2013,2.6,249,petrol,automatic,RWD,193171,9.0,181.0,37265,2,2,convertible,white,5.0,no,,UK,1547
2589,3 Series,2007,2.1,243,hybrid,manual,RWD,268937,5.0,114.0,11186,4,5,sedan,grey,4.0,yes,partial,Spain,2012
4512,Z4,2010,2.4,215,petrol,automatic,RWD,300000,7.5,167.0,28035,2,2,convertible,black,3.0,no,full,Netherlands,588
7640,X3,2010,2.9,239,petrol,automatic,AWD,300000,8.9,178.0,28733,5,5,suv,black,4.0,no,partial,USA,3329
8642,X5,2020,4.0,334,hybrid,automatic,AWD,78190,6.6,140.0,77307,5,5,suv,white,1.0,no,,Netherlands,2403
1053,3 Series,2013,1.7,213,petrol,manual,AWD,288693,7.2,163.0,12971,4,5,sedan,blue,4.0,yes,partial,USA,2129
1535,3 Series,2018,3.1,218,diesel,automatic,AWD,124314,7.9,162.0,27323,4,5,sedan,white,1.0,no,none,Italy,4388
3039,X5,2018,3.1,239,petrol,automatic,AWD,70031,9.3,189.0,70576,5,5,suv,black,1.0,no,partial,Netherlands,2410
3911,i4,2005,0.0,366,electric,automatic,RWD,300000,0.0,0.0,31862,4,5,coupe,black,5.0,no,partial,Germany,2719
8311,X1,2014,1.8,136,petrol,automatic,FWD,185527,6.1,137.0,16474,5,5,suv,white,3.0,yes,partial,France,425
6001,X5,2024,3.6,348,diesel,automatic,AWD,4514,8.2,176.0,101165,5,5,suv,red,0.0,no,full,Italy,2582
1021,Z4,2019,3.0,319,petrol,automatic,RWD,31460,9.2,203.0,58975,2,2,convertible,silver,1.0,yes,full,Netherlands,1054
7243,X1,2015,2.2,212,petrol,automatic,FWD,93029,8.5,190.0,30133,5,5,suv,red,2.0,no,none,Spain,3966
8026,1 Series,2012,1.8,197,petrol,manual,FWD,262394,7.9,186.0,8774,3,5,hatchback,white,5.0,no,partial,Spain,4562
5235,i7,2007,0.0,430,electric,automatic,RWD,166637,0.0,0.0,85029,4,5,sedan,silver,2.0,no,none,Netherlands,556
653,X3,2023,2.5,187,diesel,automatic,RWD,8140,6.1,140.0,54158,5,5,suv,black,0.0,no,none,Germany,4358
7035,X1,2018,2.0,178,diesel,automatic,FWD,45430,6.7,148.0,34226,5,5,suv,blue,1.0,no,none,Germany,3938
2403,X3,2010,2.7,228,diesel,automatic,RWD,181457,7.5,174.0,32033,5,5,suv,grey,3.0,no,,Italy,4712
3298,5 Series,2007,3.8,287,petrol,automatic,AWD,300000,11.5,261.0,20234,4,5,sedan,white,2.0,yes,partial,Netherlands,2469
8164,i3,2006,0.0,200,electric,automatic,RWD,190469,0.0,0.0,23033,5,4,hatchback,black,,no,full,UK,4710
4920,3 Series,2024,3.4,327,hybrid,automatic,RWD,8687,6.4,139.0,47590,4,5,sedan,black,0.0,no,full,Spain,355
810,i4,2020,0.0,341,electric,automatic,AWD,38920,0.0,0.0,85270,4,5,coupe,black,2.0,no,full,UK,1193
4330,3 Series,2021,1.9,164,hybrid,manual,RWD,60996,4.5,108.0,35171,4,5,sedan,blue,2.0,no,full,France,1716
2837,7 Series,2015,4.2,382,petrol,automatic,AWD,132019,10.7,241.0,91478,4,4,sedan,white,1.0,no,full,Italy,3416
8588,3 Series,2017,2.7,292,diesel,manual,AWD,156843,7.2,166.0,29369,4,5,sedan,black,1.0,yes,partial,Italy,2604
4688,5 Series,2021,4.0,334,diesel,automatic,AWD,42068,9.0,187.0,66612,4,5,sedan,white,1.0,no,full,Spain,4129
4008,X7,2010,3.8,377,hybrid,automatic,AWD,180396,6.5,148.0,68099,5,5,suv,white,4.0,yes,full,France,2828
3861,i3,2022,,165,electric,automatic,RWD,29225,0.0,0.0,55090,5,4,hatchback,silver,2.0,no,full,Italy,1704
1245,X1,2013,2.5,233,diesel,automatic,FWD,124567,7.4,161.0,29811,5,5,suv,white,2.0,no,partial,UK,2863
5313,3 Series,2012,2.1,226,petrol,automatic,AWD,262021,8.5,187.0,18487,4,5,sedan,silver,3.0,no,partial,USA,2618
1615,3 Series,2012,2.7,216,diesel,manual,AWD,260971,6.7,143.0,17750,4,5,sedan,blue,3.0,no,none,Italy,2400
3300,Z4,2011,2.0,172,petrol,automatic,RWD,163404,7.6,172.0,34990,2,2,convertible,white,3.0,no,partial,France,2139
496,X1,2021,2.0,214,petrol,automatic,AWD,26708,7.9,170.0,46411,5,5,suv,black,1.0,no,full,Turkey,3239
4695,3 Series,2016,2.3,177,diesel,automatic,RWD,125817,6.9,159.0,22474,4,5,sedan,grey,3.0,no,partial,France,2383
2906,X5,2023,3.9,323,diesel,automatic,AWD,0,8.8,177.0,91895,5,5,suv,silver,0.0,no,full,UK,3218
6904,X3,2019,2.7,250,hybrid,automatic,AWD,57816,,117.0,54188,5,5,suv,black,2.0,no,partial,USA,3935
2771,i4,2024,0.0,280,electric,automatic,AWD,0,0.0,0.0,87715,4,5,coupe,white,0.0,no,full,Italy,1285
8587,7 Series,2005,0.0,505,electric,automatic,RWD,300000,0.0,0.0,53171,4,4,sedan,black,3.0,no,partial,Italy,3796
9706,X5,2019,3.9,330,petrol,automatic,AWD,86269,10.7,235.0,82610,5,5,suv,silver,2.0,no,full,USA,4894
298,3 Series,2022,2.5,244,petrol,automatic,RWD,30264,7.8,167.0,43818,4,5,sedan,white,0.0,no,full,Netherlands,4468
4853,X5,2013,3.8,303,diesel,automatic,AWD,225607,9.5,207.0,46009,5,5,suv,blue,3.0,yes,partial,France,2087
9594,3 Series,2018,2.5,193,hybrid,automatic,AWD,162199,4.8,111.0,19290,4,5,sedan,blue,2.0,yes,none,France,1889
2416,3 Series,2015,1.8,205,petrol,automatic,RWD,108032,7.6,173.0,23896,4,5,sedan,black,3.0,no,partial,USA,4622
618,3 Series,2017,2.2,209,petrol,manual,RWD,123769,8.4,172.0,30611,4,5,sedan,silver,3.0,no,full,Netherlands,1591
4351,1 Series,2023,2.9,305,diesel,automatic,FWD,0,8.4,176.0,35248,5,4,hatchback,white,0.0,no,partial,Turkey,1346
7255,3 Series,2012,3.4,302,petrol,manual,AWD,201422,9.8,213.0,20740,4,5,sedan,black,2.0,yes,partial,Netherlands,4431
8768,i7,2024,0.0,531,electric,automatic,RWD,0,,0.0,209567,4,5,sedan,black,0.0,no,partial,Netherlands,2162
5546,X7,2018,4.3,319,diesel,automatic,AWD,118236,9.6,208.0,88428,5,5,suv,silver,2.0,yes,partial,France,2396
1233,X7,2022,4.1,378,petrol,automatic,AWD,22977,11.3,251.0,113907,5,5,suv,white,1.0,,partial,UK,4768
9899,X3,2021,2.4,272,petrol,automatic,RWD,44644,8.7,208.0,66542,5,5,suv,white,1.0,no,full,UK,2271
9427,5 Series,2024,4.3,322,petrol,automatic,AWD,0,11.4,253.0,65926,4,5,sedan,white,0.0,no,partial,UK,4490
180,X3,2024,3.0,340,diesel,automatic,AWD,0,8.4,194.0,62642,5,5,suv,black,0.0,no,full,Turkey,3111
3412,1 Series,2014,1.9,176,hybrid,manual,RWD,154620,4.9,119.0,16319,5,5,hatchback,white,1.0,no,full,Spain,1137
5012,5 Series,2007,,301,hybrid,automatic,AWD,214452,5.8,131.0,32158,4,5,sedan,grey,4.0,no,partial,UK,3895
1673,X7,2009,3.6,318,diesel,automatic,AWD,244914,8.2,165.0,62172,5,5,suv,black,2.0,no,partial,Italy,972
3520,X3,2014,3.3,351,petrol,automatic,AWD,104706,9.8,219.0,53003,5,5,suv,silver,2.0,no,full,France,795
752,1 Series,2024,1.9,235,diesel,automatic,RWD,0,6.6,142.0,38216,5,4,hatchback,black,0.0,no,full,USA,3020
9051,3 Series,2016,3.0,327,petrol,automatic,RWD,48344,9.2,190.0,40205,4,5,sedan,black,3.0,no,full,Netherlands,1711
2707,3 Series,2024,2.5,196,petrol,manual,RWD,0,9.5,201.0,45977,4,5,sedan,blue,1.0,no,full,France,3387
5590,Z4,2019,2.5,180,petrol,automatic,RWD,79171,7.8,176.0,51557,2,2,convertible,blue,3.0,no,none,UK,36
7912,X5,2018,3.7,332,petrol,automatic,AWD,77855,10.8,237.0,81254,5,5,suv,black,1.0,no,full,France,453
8104,Z4,2010,2.5,254,petrol,automatic,RWD,262186,8.3,173.0,30327,2,2,convertible,blue,4.0,yes,partial,France,913
705,1 Series,2018,,181,petrol,automatic,RWD,55134,7.8,165.0,23270,3,4,hatchback,blue,2.0,no,partial,Italy,4081
7408,X3,2005,2.1,173,diesel,automatic,AWD,170938,6.3,140.0,21559,5,5,suv,blue,4.0,no,partial,Italy,1199
8422,i7,2019,0.0,446,electric,automatic,RWD,101330,0.0,0.0,103865,4,4,sedan,black,2.0,yes,none,Spain,1274
351,X3,2011,3.1,275,petrol,automatic,AWD,100215,9.8,215.0,34089,5,5,suv,black,3.0,yes,,France,2375
252,3 Series,2019,2.3,169,petrol,automatic,RWD,77585,,190.0,30224,4,5,sedan,white,2.0,no,partial,USA,37
8468,X3,2015,3.0,311,petrol,automatic,AWD,68565,9.8,220.0,43425,5,5,suv,red,4.0,no,partial,Turkey,974
3354,Z4,2017,2.3,238,petrol,automatic,RWD,108759,7.8,174.0,53173,2,2,convertible,black,2.0,no,full,France,3195
8661,1 Series,2019,2.0,265,hybrid,automatic,RWD,83626,4.2,93.0,27313,5,5,hatchback,white,1.0,no,full,Netherlands,983
3718,1 Series,2021,1.6,189,petrol,automatic,FWD,38621,7.8,173.0,26967,5,5,hatchback,white,1.0,no,full,Germany,3904
3804,X5,2012,3.2,305,diesel,automatic,AWD,184589,8.2,,47290,5,5,suv,black,2.0,no,none,USA,4069
1881,5 Series,2018,2.0,259,petrol,automatic,RWD,89918,8.3,191.0,41867,4,5,sedan,black,2.0,yes,partial,Netherlands,1418
7611,i3,2022,0.0,220,electric,automatic,RWD,24518,0.0,0.0,58940,5,4,hatchback,blue,2.0,no,full,Italy,3332
2338,X5,2017,3.0,285,diesel,automatic,AWD,93906,8.3,195.0,66183,5,5,suv,white,1.0,no,full,Turkey,1560
6631,5 Series,2019,2.8,263,diesel,automatic,RWD,83558,8.5,179.0,46189,4,5,sedan,,3.0,yes,full,Germany,39
9713,5 Series,2015,2.9,224,hybrid,automatic,AWD,220033,5.6,119.0,33128,4,5,sedan,silver,1.0,,partial,UK,1486
479,X3,2017,3.0,291,hybrid,automatic,RWD,69291,5.3,107.0,54029,5,5,suv,black,1.0,no,partial,Germany,3883
2233,X3,2008,3.4,277,petrol,automatic,AWD,88896,10.2,232.0,34229,5,5,suv,silver,4.0,yes,full,Italy,169
9786,3 Series,2019,2.3,198,hybrid,automatic,AWD,88494,5.6,,29231,4,5,sedan,black,1.0,yes,full,Spain,1355
3434,i7,2022,0.0,682,electric,automatic,RWD,36265,0.0,0.0,179410,4,5,sedan,black,1.0,no,full,Turkey,2785
5800,1 Series,2017,1.9,152,petrol,automatic,RWD,85226,6.7,140.0,19515,5,5,hatchback,silver,2.0,no,partial,France,3632
269,7 Series,2014,3.7,221,diesel,automatic,AWD,137652,8.8,184.0,63997,4,4,sedan,silver,1.0,,partial,USA,4748
813,i4,2021,0.0,306,electric,automatic,AWD,33615,0.0,0.0,92014,4,5,coupe,black,0.0,no,full,Turkey,4004
3108,3 Series,2024,2.0,145,petrol,automatic,AWD,16232,7.8,186.0,42188,4,5,sedan,black,0.0,no,partial,USA,2682
808,Z4,2019,2.5,246,petrol,automatic,RWD,59227,7.9,178.0,52823,2,2,convertible,blue,2.0,yes,partial,USA,4704
1670,X1,2016,1.5,185,diesel,automatic,AWD,101724,,127.0,34075,5,5,suv,red,1.0,no,full,Germany,4025
1784,Z4,2009,2.5,167,petrol,automatic,RWD,244491,8.7,200.0,22872,2,2,convertible,black,3.0,yes,none,France,1640
2532,X1,2021,1.6,238,petrol,automatic,FWD,44873,8.2,182.0,44045,5,5,suv,silver,2.0,no,full,Netherlands,1290
5738,1 Series,2015,1.7,185,petrol,manual,FWD,152377,7.4,148.0,15006,5,5,hatchback,black,2.0,no,partial,Germany,1380
8029,X1,2008,1.5,182,hybrid,automatic,AWD,262325,4.2,107.0,16757,5,5,suv,red,5.0,no,partial,Spain,1933
9476,3 Series,2020,2.8,306,hybrid,automatic,RWD,59264,6.5,132.0,37148,4,5,sedan,black,1.0,yes,full,Italy,579
1783,X5,2021,3.8,289,hybrid,automatic,AWD,42926,6.2,132.0,78615,5,5,suv,silver,0.0,no,full,France,4220
9163,5 Series,2023,2.9,299,diesel,automatic,AWD,25780,8.2,169.0,73421,4,5,sedan,silver,0.0,no,full,USA,3160
4869,3 Series,2007,2.0,197,petrol,automatic,AWD,300000,8.9,198.0,12287,4,5,sedan,black,5.0,yes,partial,Netherlands,2030
8280,5 Series,2019,3.8,273,petrol,automatic,RWD,101659,10.7,250.0,53411,4,5,sedan,blue,2.0,no,partial,UK,892
6854,5 Series,2023,2.9,284,hybrid,automatic,AWD,8755,5.6,125.0,65690,4,5,sedan,white,0.0,no,full,Spain,3951
3380,3 Series,2023,2.2,207,diesel,automatic,AWD,17065,6.7,148.0,46504,4,5,sedan,black,0.0,no,full,USA,780
4387,5 Series,2018,4.2,356,petrol,automatic,AWD,77242,12.0,241.0,53328,4,5,sedan,white,4.0,no,partial,UK,159
1732,5 Series,2015,4.4,401,petrol,automatic,RWD,111263,11.4,,45619,4,5,sedan,white,2.0,no,partial,France,2
3092,3 Series,2020,2.1,207,hybrid,automatic,RWD,60159,4.6,110.0,36265,4,5,sedan,white,1.0,no,full,France,2263
8238,X5,2016,4.2,329,hybrid,automatic,AWD,129371,6.8,157.0,56709,5,5,suv,silver,1.0,no,none,France,3216
2389,i7,2019,0.0,381,electric,automatic,RWD,88751,0.0,0.0,168992,4,4,sedan,silver,2.0,no,full,Spain,2109
6609,X7,2010,3.3,285,hybrid,automatic,AWD,149697,5.8,130.0,66500,5,5,suv,red,3.0,no,none,Germany,849
4380,3 Series,2006,3.1,295,petrol,automatic,AWD,300000,8.8,195.0,13171,4,5,sedan,white,2.0,yes,full,UK,2737
8535,5 Series,2018,4.0,328,petrol,automatic,AWD,103908,10.3,209.0,50539,4,5,sedan,red,4.0,no,partial,UK,2466
2940,1 Series,2012,2.2,205,diesel,automatic,RWD,268947,7.1,152.0,7221,3,5,hatchback,grey,5.0,no,partial,UK,3650
767,i7,2013,0.0,355,electric,automatic,AWD,179828,0.0,0.0,97608,4,4,sedan,black,5.0,no,full,France,1596
7881,X5,2024,4.2,402,hybrid,automatic,AWD,0,6.8,150.0,97494,5,5,suv,black,0.0,no,full,Germany,1776
8762,X5,2024,3.5,312,petrol,,AWD,0,9.7,206.0,95618,5,5,suv,white,0.0,no,full,Netherlands,1913
9975,3 Series,2018,1.6,177,hybrid,automatic,RWD,129481,4.7,106.0,24309,4,5,sedan,black,1.0,yes,full,USA,1043
1074,X5,2023,3.8,298,hybrid,automatic,AWD,10557,6.9,150.0,91774,5,5,suv,red,0.0,no,full,Turkey,4713
7376,i7,2005,0.0,511,electric,automatic,AWD,225117,0.0,0.0,67360,4,4,sedan,blue,3.0,yes,none,France,1544
165,X3,2024,3.5,339,hybrid,automatic,RWD,5919,6.2,141.0,78629,5,5,suv,black,1.0,no,full,UK,2736
1812,X1,2022,1.8,162,diesel,automatic,AWD,39436,6.1,144.0,45013,5,5,suv,black,2.0,no,full,Spain,3706
8770,i7,2007,0.0,412,electric,automatic,RWD,300000,0.0,0.0,81870,4,4,sedan,,2.0,yes,full,Italy,4617
8128,X7,2023,4.0,280,diesel,automatic,AWD,35078,9.5,189.0,129484,5,5,suv,red,0.0,no,full,USA,53
3456,X7,2020,3.3,268,hybrid,automatic,AWD,10260,6.0,145.0,114736,5,5,suv,silver,1.0,no,full,Turkey,1796
2128,3 Series,2009,2.4,222,hybrid,manual,AWD,243858,4.6,99.0,17464,4,5,sedan,black,2.0,no,partial,Germany,1911
456,i4,2016,0.0,506,electric,automatic,AWD,199783,0.0,,59864,4,5,coupe,blue,4.0,no,partial,Spain,2306
9610,X5,2023,3.7,283,petrol,automatic,AWD,13743,10.7,231.0,83667,5,5,suv,silver,0.0,no,partial,Italy,2553
5357,7 Series,2023,0.0,456,electric,automatic,AWD,11779,0.0,0.0,158363,4,4,sedan,silver,1.0,no,full,Germany,2800
374,X5,2016,4.1,390,petrol,automatic,AWD,99703,11.1,242.0,56490,5,5,suv,black,1.0,yes,partial,Germany,4086
1165,i7,2007,0.0,538,electric,automatic,AWD,278134,0.0,0.0,104404,4,5,sedan,black,3.0,no,full,Italy,4127
5607,i7,2006,0.0,571,electric,automatic,RWD,285108,0.0,0.0,97605,4,5,sedan,grey,4.0,no,full,Germany,824
1412,i3,2022,0.0,235,electric,automatic,RWD,44750,0.0,0.0,52352,5,4,hatchback,black,1.0,no,,Italy,4733
9555,X1,2011,2.1,213,diesel,automatic,FWD,261761,6.9,154.0,18282,5,5,suv,grey,4.0,yes,,Germany,3178
535,3 Series,2020,2.3,278,hybrid,automatic,AWD,44033,4.8,103.0,38420,4,5,sedan,grey,0.0,yes,full,France,3401
3289,i3,2019,0.0,194,electric,automatic,RWD,87895,0.0,0.0,52082,5,4,hatchback,black,2.0,no,partial,USA,1389
4795,X1,2010,1.8,162,hybrid,automatic,FWD,82390,4.6,109.0,24606,5,5,suv,white,2.0,no,none,USA,3564
5696,X7,2020,3.0,280,hybrid,automatic,AWD,41884,6.0,143.0,118252,5,5,suv,grey,1.0,no,full,Italy,4876
4717,3 Series,2006,1.6,145,hybrid,manual,RWD,266409,4.0,84.0,9841,4,5,sedan,white,2.0,no,none,USA,884
3828,X1,2015,1.6,180,diesel,automatic,AWD,145301,6.3,134.0,31222,5,5,suv,red,1.0,no,full,UK,3805
6309,5 Series,2024,2.7,237,petrol,automatic,RWD,0,9.0,183.0,62500,4,5,sedan,white,0.0,no,partial,UK,1607
3398,X1,2024,1.9,208,petrol,automatic,AWD,1819,8.1,191.0,56596,5,5,suv,black,0.0,no,full,Netherlands,1594
4673,X5,2010,3.0,308,petrol,automatic,AWD,189596,9.8,208.0,54260,5,5,suv,white,3.0,,partial,UK,771
7380,3 Series,2021,2.5,188,diesel,automatic,AWD,3134,7.1,150.0,42723,4,5,sedan,grey,1.0,no,full,Netherlands,2611
8672,i4,2005,0.0,431,electric,automatic,AWD,206032,0.0,0.0,33545,4,5,coupe,silver,4.0,yes,partial,France,4661
8027,3 Series,2023,2.9,270,hybrid,automatic,RWD,5963,5.7,107.0,51601,4,5,sedan,silver,0.0,no,full,UK,2273
1887,X7,2015,4.0,261,diesel,automatic,AWD,177342,9.4,208.0,89621,5,5,suv,grey,1.0,no,partial,France,1868
5596,X3,2008,2.4,203,diesel,automatic,AWD,159158,6.1,125.0,25870,5,5,suv,silver,5.0,yes,full,Germany,1085
2751,X7,2022,4.0,269,hybrid,automatic,AWD,48565,6.8,156.0,101710,5,5,suv,white,1.0,no,none,UK,10
3170,3 Series,2020,,277,petrol,automatic,RWD,68919,7.2,153.0,41867,4,5,sedan,silver,1.0,no,full,Italy,3611
1223,5 Series,2016,2.8,255,diesel,automatic,RWD,163465,6.9,154.0,37938,4,5,sedan,black,1.0,yes,full,Germany,1325
1040,X3,2013,2.6,178,petrol,automatic,AWD,212365,7.8,178.0,41638,5,5,suv,silver,2.0,no,full,UK,3390
9171,7 Series,2020,3.3,272,hybrid,automatic,AWD,67390,6.3,139.0,102304,4,4,sedan,,1.0,no,full,Italy,1463
3843,1 Series,2022,1.7,163,petrol,automatic,FWD,41552,8.2,181.0,27494,5,5,hatchback,white,1.0,no,full,Spain,806
8090,3 Series,2011,2.9,237,hybrid,automatic,AWD,143464,5.8,115.0,16917,4,5,sedan,black,,yes,partial,Turkey,4260
9211,3 Series,2012,2.2,243,petrol,manual,AWD,217084,8.9,195.0,17267,4,5,sedan,black,5.0,yes,partial,Germany,3985
6992,X1,2021,1.8,230,diesel,automatic,FWD,25589,6.2,135.0,46480,5,5,suv,,2.0,no,full,Italy,3771
6138,X1,2018,1.9,190,diesel,automatic,FWD,104849,7.1,169.0,27951,5,5,suv,red,2.0,yes,partial,France,2108
6568,3 Series,2024,3.1,269,diesel,manual,AWD,0,7.8,169.0,40999,4,5,sedan,black,0.0,no,partial,Spain,4235
1849,X1,2011,,175,petrol,automatic,FWD,176675,8.0,164.0,16476,5,5,suv,silver,2.0,yes,none,UK,4956
8384,X1,2009,1.7,212,diesel,automatic,FWD,268677,6.2,133.0,18506,5,5,suv,white,4.0,yes,partial,Italy,2234
7941,X5,2016,3.3,269,hybrid,,AWD,98631,5.9,128.0,68073,5,5,suv,,2.0,no,full,Turkey,3211
5610,i3,2021,0.0,172,electric,automatic,RWD,18614,0.0,0.0,60719,5,4,hatchback,blue,1.0,no,full,UK,963
4354,5 Series,2024,3.4,300,petrol,automatic,AWD,0,9.9,211.0,75853,4,5,sedan,red,0.0,no,full,Germany,3415
1756,3 Series,2012,2.3,214,diesel,automatic,RWD,242657,7.8,175.0,14386,4,5,sedan,white,5.0,no,full,Turkey,3753
1579,i7,2017,0.0,493,electric,automatic,AWD,39436,0.0,0.0,141547,4,5,sedan,,1.0,no,partial,Germany,398
2090,3 Series,2024,3.4,245,diesel,automatic,AWD,0,8.1,184.0,47795,4,5,sedan,black,1.0,,,Germany,2632
5193,X3,2024,2.7,260,hybrid,automatic,RWD,10370,5.0,99.0,73730,5,5,suv,,0.0,no,full,UK,4851
1075,X7,2021,3.5,341,petrol,automatic,AWD,51875,10.3,215.0,120506,5,5,suv,grey,0.0,no,full,USA,2996
4541,7 Series,2022,3.5,306,diesel,automatic,RWD,17616,8.4,183.0,119029,4,5,sedan,white,1.0,no,full,UK,704
4632,5 Series,2021,4.3,325,diesel,automatic,RWD,5723,8.7,192.0,71605,4,5,sedan,red,1.0,no,full,Germany,431
8337,X3,2020,3.5,278,diesel,automatic,RWD,33833,8.8,199.0,53973,5,5,suv,black,1.0,no,partial,France,292
3050,X3,2018,2.5,167,hybrid,automatic,AWD,129364,4.4,108.0,46309,5,5,suv,black,4.0,no,full,USA,4867
6831,X1,2020,1.5,212,diesel,automatic,FWD,27023,6.4,136.0,44061,5,5,suv,white,2.0,no,full,UK,145
4055,X7,2024,4.0,296,diesel,automatic,AWD,0,8.4,186.0,125733,5,5,suv,white,0.0,no,full,Italy,4393
9194,1 Series,2010,2.0,189,diesel,automatic,RWD,219188,6.4,141.0,6834,5,4,hatchback,black,3.0,no,partial,Italy,2033
507,5 Series,2018,4.1,300,hybrid,automatic,RWD,88693,6.7,141.0,44502,4,5,sedan,white,2.0,no,none,Netherlands,4283
8317,3 Series,2015,2.8,219,hybrid,automatic,AWD,174784,5.3,123.0,22230,4,5,sedan,white,3.0,no,partial,Turkey,1165
4793,1 Series,2021,2.1,197,hybrid,automatic,RWD,41211,,101.0,26413,5,5,hatchback,white,2.0,no,full,Italy,3500
8552,1 Series,2019,2.8,221,petrol,automatic,FWD,66275,8.1,172.0,24899,3,5,hatchback,black,1.0,no,none,USA,2050
1043,X3,2019,2.9,255,hybrid,,RWD,93719,5.8,131.0,44935,5,5,suv,white,2.0,no,none,Spain,2624
8605,X3,2009,2.5,251,petrol,automatic,RWD,247394,8.7,199.0,27373,5,5,suv,blue,3.0,no,full,USA,4378
4909,1 Series,2024,2.4,233,diesel,manual,FWD,5638,6.3,139.0,34850,3,5,hatchback,silver,0.0,no,full,Spain,339
3953,i4,2010,0.0,405,electric,automatic,RWD,164588,0.0,0.0,45016,4,5,coupe,black,2.0,,none,Spain,3879
9158,i7,2009,0.0,314,electric,automatic,RWD,211785,0.0,0.0,71725,4,5,sedan,white,3.0,yes,partial,Spain,4632
5119,7 Series,2017,3.8,335,diesel,automatic,RWD,99825,,193.0,85194,4,5,sedan,white,1.0,no,partial,UK,2973
5666,7 Series,2022,4.4,427,diesel,automatic,RWD,10873,9.9,205.0,109385,4,5,sedan,blue,1.0,no,partial,Spain,265
4369,X1,2011,,180,diesel,automatic,AWD,217632,5.6,126.0,18958,5,5,suv,black,2.0,yes,full,UK,2424
6718,X1,2008,1.8,170,diesel,automatic,AWD,261551,6.5,144.0,12593,5,5,suv,grey,5.0,yes,full,UK,1262
